,dt,channel,username,message,neg,neu,pos,compound
1007,2021-05-01 18:25:54,doublelift,jhint_,@hawee11 4 june 2014,0.0,1.0,0.0,0.0
1008,2021-05-01 18:25:55,doublelift,deepterrornami,excuse me but we here at Twitch chat subscribe to Tinfoil Hat Weekly,0.0,0.913,0.087,0.0387
1009,2021-05-01 18:25:59,doublelift,shiny00,peter dont u think that champs like these should have a big weakness once they are spotted?,0.127,0.633,0.24,0.3612
1010,2021-05-01 18:26:00,doublelift,saradornin,100% not tinfoil hat they definitely do that,0.0,0.722,0.278,0.4019
1011,2021-05-01 18:26:16,doublelift,starlightnebula_,Riot has always balanced around skins. Lux gets buffed before every skin,0.247,0.753,0.0,-0.5574
1012,2021-05-01 18:26:19,doublelift,shimadasage,@Doublelift Your music game is slacking fam. Check out joris delacroix,0.0,1.0,0.0,0.0
1013,2021-05-01 18:26:23,doublelift,tharkin,i thought they admitted to buffing champs arond skin releases and what not,0.0,0.724,0.276,0.4939
1014,2021-05-01 18:26:29,doublelift,floorlampemporium,@doublelift whats ur opinion on fasting senna?,0.0,1.0,0.0,0.0
1015,2021-05-01 18:26:37,doublelift,feytt,"is league fun? should i get back into it, i stopped playing like s7",0.097,0.513,0.39,0.6908
1016,2021-05-01 18:26:39,doublelift,ratax,@ninjay1016 just don't type to them. won't make them improve.,0.211,0.789,0.0,-0.3412
1017,2021-05-01 18:26:41,doublelift,infintt,catJAM,0.0,1.0,0.0,0.0
1018,2021-05-01 18:26:43,doublelift,wumbobee,What do u think the best time to play is for masters+?,0.0,0.602,0.398,0.765
1019,2021-05-01 18:26:58,doublelift,simp4_myking,@Doublelift every d1 player can win games sometimes in challenger. this means imo challenger rank is mostly about time grind or duoing . imo challenger rank is a pointless goal and any d1 player could perform on a pro team but pro slots are rare so going pro is a unrealistic goal . streaming is a ok goal if ur personality is entertaining . only true genetically gifted ultra-IQ elites like tyler1 tarzaned iwilldominate voyboy can easily reach challenger solo,0.0,0.739,0.261,0.9604
1020,2021-05-01 18:27:15,doublelift,deltafief,@simp4_myking low quality bait,0.412,0.588,0.0,-0.2732
1021,2021-05-01 18:27:19,doublelift,alooparatha,^,0.0,1.0,0.0,0.0
1022,2021-05-01 18:27:22,doublelift,revszz,@Doublelift if you won worlds and got to choose and ADC to get the worlds skin what champ would u pick,0.0,0.736,0.264,0.7783
1023,2021-05-01 18:27:25,doublelift,armandosmaidi,@simp4_myking stfu,0.0,1.0,0.0,0.0
1024,2021-05-01 18:27:28,doublelift,waliyullah1,@feytt kinda.. at least try out the new items and do you self a fav and turn off the chat,0.0,0.864,0.136,0.4588
1025,2021-05-01 18:28:01,doublelift,stonersss,!mouse,0.0,1.0,0.0,0.0
1026,2021-05-01 18:28:02,doublelift,nightbot,Logitech 903,0.0,1.0,0.0,0.0
1027,2021-05-01 18:28:18,doublelift,hugh_lovett,fresh pasta? pastaThat,0.0,0.465,0.535,0.3182
1028,2021-05-01 18:28:31,doublelift,randall__,@simp4_myking i agree,0.0,0.444,0.556,0.3612
1029,2021-05-01 18:28:33,doublelift,starlightnebula_,@feytt if you can play with friends and avoid all the toxic bs its a great game,0.089,0.524,0.387,0.8126
1030,2021-05-01 18:28:37,doublelift,stonersss,!keyboard,0.0,1.0,0.0,0.0
1031,2021-05-01 18:28:38,doublelift,nightbot,Logitech G Pro,0.0,1.0,0.0,0.0
1032,2021-05-01 18:28:44,doublelift,dstitan,opinion on rell rn? @Doublelift,0.0,1.0,0.0,0.0
1033,2021-05-01 18:28:47,doublelift,faasnukinbok,Is he playing on eu or na,0.0,0.769,0.231,0.2023
1034,2021-05-01 18:28:47,doublelift,feytt,@StarlightNebula_ lol rip dont got friends,0.273,0.428,0.299,0.0634
1035,2021-05-01 18:29:02,doublelift,jasar_,You can't handle the true NOPERS,0.318,0.682,0.0,-0.3252
1036,2021-05-01 18:29:06,doublelift,paul_the_iii,D1 = challenjour confirmed,0.0,1.0,0.0,0.0
1037,2021-05-01 18:29:14,doublelift,munieru62l,I dont see Rell as often as b4,0.0,1.0,0.0,0.0
1038,2021-05-01 18:29:17,doublelift,lidtft,knowledge is not power. Power is Power!!!!!!!!!,0.0,1.0,0.0,0.0
1039,2021-05-01 18:29:20,doublelift,asken_0,you mod them,0.0,1.0,0.0,0.0
1040,2021-05-01 18:29:20,doublelift,floorlampemporium,@Doublelift do u follow LPL currently? whats ur opinion on RNG Gala?,0.0,1.0,0.0,0.0
1041,2021-05-01 18:29:26,doublelift,patrick71421,COPIUM,0.0,1.0,0.0,0.0
1042,2021-05-01 18:29:27,doublelift,jspig,Dude can you play like sts in q. Your q’s are forever. LUL,0.0,0.692,0.308,0.5994
1043,2021-05-01 18:29:28,doublelift,lehelxdddd,are u still with leena?,0.0,1.0,0.0,0.0
1044,2021-05-01 18:29:29,doublelift,a1472521,lol,0.0,0.0,1.0,0.4215
1045,2021-05-01 18:29:29,doublelift,adaptmfer,PepoG,0.0,1.0,0.0,0.0
1046,2021-05-01 18:29:30,doublelift,randall__,its just my mmr bro,0.0,1.0,0.0,0.0
1047,2021-05-01 18:29:30,doublelift,luiseevert,PepoG,0.0,1.0,0.0,0.0
1048,2021-05-01 18:29:31,doublelift,crimmmd,if you're diamond 2 you're basically diamond 1,0.0,0.556,0.444,0.5859
1049,2021-05-01 18:29:32,doublelift,snme1,copium,0.0,1.0,0.0,0.0
1050,2021-05-01 18:29:36,doublelift,tischtennisfan1,Kappa,0.0,1.0,0.0,0.0
1051,2021-05-01 18:29:36,doublelift,tachygraphy,big if true,0.0,0.417,0.583,0.4215
1052,2021-05-01 18:29:36,doublelift,patrick71421,basically chally COPIUM,0.0,1.0,0.0,0.0
1053,2021-05-01 18:29:37,doublelift,hugh_lovett,PepoG,0.0,1.0,0.0,0.0
1054,2021-05-01 18:29:40,doublelift,saintgremory,Hey need 1 for Clash you busy?,0.0,1.0,0.0,0.0
1055,2021-05-01 18:29:40,doublelift,poluchistule,PepoG,0.0,1.0,0.0,0.0
1056,2021-05-01 18:29:40,doublelift,tst_100,Gala KEKW,0.0,1.0,0.0,0.0
1057,2021-05-01 18:29:44,doublelift,porko2,hydra got nerfed afaik,0.0,1.0,0.0,0.0
1058,2021-05-01 18:29:47,doublelift,rozkie,if you're winning lane you're basically losing game,0.217,0.5,0.283,0.2023
1059,2021-05-01 18:29:50,doublelift,alexh4308,"And plat is basically diamond, and gold is basically plat so basically I'm a challenger",0.0,0.769,0.231,0.4404
1060,2021-05-01 18:29:51,doublelift,godlycarryss,PepG,0.0,1.0,0.0,0.0
1061,2021-05-01 18:29:53,doublelift,a1472521,if you're d1 then you're basically gold,0.0,1.0,0.0,0.0
1062,2021-05-01 18:29:54,doublelift,optimallol,NO KEKW,0.688,0.312,0.0,-0.296
1063,2021-05-01 18:29:55,doublelift,ottoonly,@SaintGremory down,0.0,1.0,0.0,0.0
1064,2021-05-01 18:29:58,doublelift,karlton,if ur silver 1 with a 40% winrate ur basically challenger u just havent played enough games,0.11,0.809,0.081,-0.1371
1065,2021-05-01 18:29:59,doublelift,trrespectra,@rozkie true,0.0,0.263,0.737,0.4215
1066,2021-05-01 18:30:01,doublelift,infintt,@alexh4308 5Head,0.0,1.0,0.0,0.0
1067,2021-05-01 18:30:02,doublelift,hetbierz,ibabyrOof,0.0,1.0,0.0,0.0
1068,2021-05-01 18:30:02,doublelift,godlycarryss,PepoG,0.0,1.0,0.0,0.0
1069,2021-05-01 18:30:05,doublelift,kalironhs,If your silver 3 your basically diamond 1 so im basically challanger Poggers,0.0,0.714,0.286,0.5267
1070,2021-05-01 18:30:08,doublelift,feytt,"i used to main kat, is kat still good mid?",0.0,0.756,0.244,0.4404
1071,2021-05-01 18:30:12,doublelift,gayjesus_420,"caring about your rank when it literally means nothing in the grand scheme of things, better off focusing your energy on something that matters",0.081,0.617,0.302,0.7022
1072,2021-05-01 18:30:13,doublelift,adaptmfer,PepoG not like diamond 1 isnt 600 lp away from chally kek,0.293,0.707,0.0,-0.4847
1073,2021-05-01 18:30:23,doublelift :That Killua shirt tho,sundaesleepy,red_heart:,0.0,1.0,0.0,0.0
1074,2021-05-01 18:30:32,doublelift,crimmmd,true,0.0,0.0,1.0,0.4215
1075,2021-05-01 18:30:34,doublelift,godlycarryss,@feytt  yes good kata,0.0,0.263,0.737,0.6808
1076,2021-05-01 18:30:34,doublelift,cashewchewer,TACTICAL POGGERS,0.0,0.333,0.667,0.25
1077,2021-05-01 18:30:36,doublelift,dstitan,killua shirt cap22POGAS cap22POGAS,0.0,1.0,0.0,0.0
1078,2021-05-01 18:30:43,doublelift,saradornin,KEKW tactical,0.0,1.0,0.0,0.0
1079,2021-05-01 18:30:45,doublelift,meliemoo,"hey you, yeah you reading this right now. i hope you're having a nice day",0.0,0.603,0.397,0.7845
1080,2021-05-01 18:30:45,doublelift,call_me_comic,ask him if hes picking malphite,0.0,1.0,0.0,0.0
1081,2021-05-01 18:30:53,doublelift,frankliang,Pog,0.0,0.0,1.0,0.25
1082,2021-05-01 18:30:54,doublelift,hugh_lovett,tactical Pog baconz,0.0,0.5,0.5,0.25
1083,2021-05-01 18:30:56,doublelift,rhyvox_,TACTICAL,0.0,1.0,0.0,0.0
1084,2021-05-01 18:30:56,doublelift,starlightnebula_,"@feytt She's a tad bit different but still good, very high risk high reward",0.134,0.479,0.388,0.7803
1085,2021-05-01 18:30:57,doublelift,dwnrxxx,@SaintGremory what rank are you? what role?,0.0,1.0,0.0,0.0
1086,2021-05-01 18:30:58,doublelift,dwg_shoemaker,KEKW,0.0,1.0,0.0,0.0
1087,2021-05-01 18:31:00,doublelift,xmatthew24,"Just kill sirus, town without 10.000 mtx LUL",0.402,0.598,0.0,-0.6908
1088,2021-05-01 18:31:01,doublelift,vaedelive,"@Gayjesus_420 with that mindset then what matters... i have a fucking blast when i play, yes it wont get me rich or anything but who says thats the point? i have fun",0.052,0.71,0.238,0.7259
1089,2021-05-01 18:31:01,doublelift,drshavargopt3,lmao love it,0.0,0.11,0.89,0.8442
1090,2021-05-01 18:31:03,doublelift,ccslne,coreyiyi,0.0,1.0,0.0,0.0
1091,2021-05-01 18:31:05,doublelift,rozkie,I want a shirt with a screenshot of doublelift's webcam on it,0.0,0.894,0.106,0.0772
1092,2021-05-01 18:31:08,doublelift,saradornin,LMAO,0.0,0.0,1.0,0.5994
1093,2021-05-01 18:31:12,doublelift,upstartrenegade,renekton is a good ban,0.379,0.316,0.305,-0.1779
1094,2021-05-01 18:31:13,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0.0,1.0,0.0,0.0
1095,2021-05-01 18:31:13,doublelift,adaptmfer,sheeeeeesh,0.0,1.0,0.0,0.0
1096,2021-05-01 18:31:16,doublelift,damsada3rd,core yey yey,0.0,1.0,0.0,0.0
1097,2021-05-01 18:31:17,doublelift,dstitan,????,0.0,1.0,0.0,0.0
1098,2021-05-01 18:31:19,doublelift,saradornin,DL > Coreyaya,0.0,1.0,0.0,0.0
1099,2021-05-01 18:31:22,doublelift,xarcanedragon,no dodge please T_T,0.675,0.325,0.0,-0.4874
1100,2021-05-01 18:31:23,doublelift,a1472521,coreyayay LUL,0.0,1.0,0.0,0.0
1101,2021-05-01 18:31:23,doublelift,tkram619,tane' ?,0.0,1.0,0.0,0.0
1102,2021-05-01 18:31:32,doublelift,surfsocal,coreyayay,0.0,1.0,0.0,0.0
1103,2021-05-01 18:31:34,doublelift,adaptmfer,PepoG wow informative stream pog,0.0,0.341,0.659,0.7003
1104,2021-05-01 18:31:36,doublelift,oldherk,what game is the fam playing?,0.0,0.735,0.265,0.2023
1105,2021-05-01 18:31:37,doublelift,hazyfrizz,time for shaco support Pog,0.0,0.39,0.61,0.5719
1106,2021-05-01 18:31:37,doublelift,dwg_shoemaker,call eddie,0.0,1.0,0.0,0.0
1107,2021-05-01 18:31:45,doublelift,murielle21,sona,0.0,1.0,0.0,0.0
1108,2021-05-01 18:31:49,doublelift,anatolianstream,Karma again PauseChamp,0.0,1.0,0.0,0.0
1109,2021-05-01 18:31:54,doublelift,thegamingorange,THE POP OFF,0.0,1.0,0.0,0.0
1110,2021-05-01 18:31:56,doublelift,saradornin,BLITZ,0.0,1.0,0.0,0.0
1111,2021-05-01 18:31:57,doublelift,tobyuuu,that botlane,0.0,1.0,0.0,0.0
1112,2021-05-01 18:31:57,doublelift,meliemoo,play namiii,0.0,0.294,0.706,0.34
1113,2021-05-01 18:31:57,doublelift,adaptmfer,PauseChamp THIS IS THE GAME,0.0,1.0,0.0,0.0
1114,2021-05-01 18:31:57,doublelift,ophindian,HIT EM WITH THE BLITAZ,0.0,1.0,0.0,0.0
1115,2021-05-01 18:32:06,doublelift :SURE DOUBLELIFT :) LIVING THA DOUBLELIFE,sinthesinner,P,0.0,1.0,0.0,0.0
1116,2021-05-01 18:32:06,doublelift,nabssslayer,morgana,0.0,1.0,0.0,0.0
1117,2021-05-01 18:32:07,doublelift,jhiagoo,Ashe ap,0.0,1.0,0.0,0.0
1118,2021-05-01 18:32:08,doublelift,dwg_shoemaker,blitz!,0.0,1.0,0.0,0.0
1119,2021-05-01 18:32:08,doublelift,meliemoo,morganaaa,0.0,1.0,0.0,0.0
1120,2021-05-01 18:32:08,doublelift :coreyiyi,hugh_lovett,face_with_tears_of_joy:,0.0,1.0,0.0,0.0
1121,2021-05-01 18:32:09,doublelift,alexh4308,someone is gonna dodge lmao,0.0,0.506,0.494,0.5994
1122,2021-05-01 18:32:18,doublelift,nabssslayer,morganaa,0.0,1.0,0.0,0.0
1123,2021-05-01 18:32:21,doublelift,dwg_shoemaker,blitz Pog,0.0,0.333,0.667,0.25
1124,2021-05-01 18:32:25,doublelift,surfsocal,"Dont int it doublelift, you win this and you have a shot at the big leagues LUL",0.0,0.808,0.192,0.5859
1125,2021-05-01 18:32:27,doublelift,thegamingorange,Kreygasm,0.0,1.0,0.0,0.0
1126,2021-05-01 18:32:28,doublelift :pretty funny if you ask me,sinthesinner,D,0.0,1.0,0.0,0.0
1127,2021-05-01 18:32:31,doublelift,madramen,monkaHmm,0.0,1.0,0.0,0.0
1128,2021-05-01 18:32:35,doublelift,trucklionn,holy shit double lift supports a pro Pog,0.275,0.382,0.344,-0.0258
1129,2021-05-01 18:32:38,doublelift,ll_a_m_a,PepeLaugh PepeLaugh PepeLaugh,0.0,1.0,0.0,0.0
1130,2021-05-01 18:32:40,doublelift,floopyrain,O_o O_o,1.0,0.0,0.0,-0.25
1131,2021-05-01 18:32:45,doublelift,saradornin,MY IDOL,0.0,1.0,0.0,0.0
1132,2021-05-01 18:32:48,doublelift,deepterrornami,"haven't seen anyone play Nami in a while. Lulu too stronk, no other enchanter good I guess",0.2,0.662,0.137,-0.0864
1133,2021-05-01 18:32:48,doublelift,mrrocketsurgeon,Big Dick damage Ahri,0.765,0.235,0.0,-0.7579
1134,2021-05-01 18:32:49,doublelift,xlycann,RIP aquanick,0.0,1.0,0.0,0.0
1135,2021-05-01 18:32:50,doublelift,oldthousand,call tactical,0.0,1.0,0.0,0.0
1136,2021-05-01 18:32:50,doublelift,snme1,i think he's fr LOL,0.0,0.531,0.469,0.5473
1137,2021-05-01 18:32:52,doublelift,adaptmfer,PepeLaugh using ssg rakan,0.0,1.0,0.0,0.0
1138,2021-05-01 18:32:55,doublelift,maloney_c,ID OMEGALUL L,0.0,0.4,0.6,0.4588
1139,2021-05-01 18:32:57,doublelift,el_bobby__,funny stuff i had an ahri supp last game xd,0.0,0.544,0.456,0.7717
1140,2021-05-01 18:32:57,doublelift,docbarber,my dream of getting some of doublelifts massive doubledong,0.0,0.8,0.2,0.25
1141,2021-05-01 18:32:58,doublelift,rebloff,rakan,0.0,1.0,0.0,0.0
1142,2021-05-01 18:33:00,doublelift,rockrockbox,Cowjam,0.0,1.0,0.0,0.0
1143,2021-05-01 18:33:08,doublelift,vapidace10,Tactical ?,0.0,1.0,0.0,0.0
1144,2021-05-01 18:33:08,doublelift,meliemoo,"i love nami, imperial mandate p good",0.0,0.413,0.587,0.7964
1145,2021-05-01 18:33:10,doublelift,starlightnebula_,Throw an uno reverse and play ahri supp OMEGALUL,0.0,0.769,0.231,0.34
1146,2021-05-01 18:33:12,doublelift,eggyerim,omg its tacticool,0.0,1.0,0.0,0.0
1147,2021-05-01 18:33:14,doublelift,adaptmfer,POGGERS,0.0,0.0,1.0,0.25
1148,2021-05-01 18:33:17,doublelift,sepevo,discord with tactical?,0.574,0.426,0.0,-0.4019
1149,2021-05-01 18:33:17,doublelift,frankliang,Pog,0.0,0.0,1.0,0.25
1150,2021-05-01 18:33:20,doublelift,rozkie,godhand blitz> Pog,0.0,0.5,0.5,0.25
1151,2021-05-01 18:33:20,doublelift,cashewchewer,POGGERS less goooo,0.0,0.423,0.577,0.4084
1152,2021-05-01 18:33:23,doublelift,sharknbake,blitz main poggers,0.0,0.5,0.5,0.25
1153,2021-05-01 18:33:24,doublelift,izkuroi,doesnt blitz dumpster thresh?,0.0,0.675,0.325,0.1139
1154,2021-05-01 18:33:25,doublelift,ll_a_m_a,shield bash?,0.0,1.0,0.0,0.0
1155,2021-05-01 18:33:26,doublelift,tylerxnoon,wassup big sexy am i allowed to say that with leena and you know your biscuits etc etc,0.0,0.833,0.167,0.5267
1156,2021-05-01 18:33:33,doublelift,tylerxnoon,holler back if true,0.0,0.517,0.483,0.4215
1157,2021-05-01 18:33:36,doublelift,sinthesinner,monkaW FASTER,0.667,0.333,0.0,-0.25
1158,2021-05-01 18:33:47,doublelift,maloney_c,biscuits KEKW,0.0,1.0,0.0,0.0
1159,2021-05-01 18:33:59,doublelift,snme1,oboy,0.0,1.0,0.0,0.0
1160,2021-05-01 18:34:02,doublelift,adaptmfer,BigBrother me too,0.0,1.0,0.0,0.0
1161,2021-05-01 18:34:09,doublelift,tylerxnoon,no it went over your head,0.306,0.694,0.0,-0.296
1162,2021-05-01 18:34:14,doublelift,tylerxnoon,the biscuits you're making with leena,0.0,1.0,0.0,0.0
1163,2021-05-01 18:34:23,doublelift,sharknbake,WeirdChamp,1.0,0.0,0.0,-0.25
1164,2021-05-01 18:34:23,doublelift,sinthesinner,Optimistic Ego 5Head,0.0,0.465,0.535,0.3182
1165,2021-05-01 18:34:26,doublelift,alexh4308,cosmic insight is bad with hex flash too,0.333,0.667,0.0,-0.5423
1166,2021-05-01 18:34:27,doublelift,godlycarryss,top sejuani wtf,0.576,0.152,0.273,-0.4588
1167,2021-05-01 18:34:30,doublelift,swaggydino1,catJam,0.0,1.0,0.0,0.0
1168,2021-05-01 18:34:30,doublelift,slurperz1,WTF MUSIC,0.792,0.208,0.0,-0.5859
1169,2021-05-01 18:34:32,doublelift,ilfaraone,we are writing history here KEKW,0.0,1.0,0.0,0.0
1170,2021-05-01 18:34:35,doublelift,sundaesleepy,Casinoooo pls,0.0,0.435,0.565,0.0772
1171,2021-05-01 18:34:36,doublelift,stevsoko,"@Doublelift Play Clash with me and my dumbass friends, pls",0.22,0.366,0.415,0.296
1172,2021-05-01 18:34:37,doublelift,akkstarz,my boy optimistic ego FeelsStrongMan,0.0,0.635,0.365,0.3182
1173,2021-05-01 18:34:38,doublelift,paul_the_iii,tp ignite sej top lmao,0.0,0.345,0.655,0.6908
1174,2021-05-01 18:34:39,doublelift,flimsycoyote,wtf is this music,0.559,0.441,0.0,-0.5859
1175,2021-05-01 18:34:40,doublelift,joaomarcoslp3,brtt,0.0,1.0,0.0,0.0
1176,2021-05-01 18:34:40,doublelift,hillypete,this music is a jam wtf,0.432,0.568,0.0,-0.5859
1177,2021-05-01 18:34:41,doublelift,schiesae,go the ap item zz,0.0,1.0,0.0,0.0
1178,2021-05-01 18:34:42,doublelift,tylerxnoon,holler back,0.0,1.0,0.0,0.0
1179,2021-05-01 18:34:42,doublelift,i_am_brackets,!song,0.0,1.0,0.0,0.0
1180,2021-05-01 18:34:49,doublelift,dstitan,@slurperz1 i know i was just about to say something XD,0.0,0.688,0.312,0.6739
1181,2021-05-01 18:34:50,doublelift,flimsycoyote,LOL,0.0,0.0,1.0,0.4215
1182,2021-05-01 18:35:03,doublelift,alooparatha,aggro sej top pog,0.0,0.345,0.655,0.4215
1183,2021-05-01 18:35:06,doublelift,rogerwilco1,play with miz?,0.0,0.455,0.545,0.34
1184,2021-05-01 18:35:07,doublelift,cr1s2,sej top has been going on for like a few weeks now and has been seen in pro play already monkaHmm,0.0,0.729,0.271,0.6908
1185,2021-05-01 18:35:09,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0.0,1.0,0.0,0.0
1186,2021-05-01 18:35:12,doublelift,haztro,the DL godhand PogChamp,0.0,0.6,0.4,0.25
1187,2021-05-01 18:35:15,doublelift,razzakksa,@doublelift What are your thoughts on famous streamers just starting to play league like mizkif,0.0,0.726,0.274,0.5994
1188,2021-05-01 18:35:15,doublelift,flimsycoyote,those dogs attacked ward =[,0.429,0.571,0.0,-0.4588
1189,2021-05-01 18:35:20,doublelift,sepevo,comms with tacticool?,0.0,1.0,0.0,0.0
1190,2021-05-01 18:35:21,doublelift,fruitysmoothies,we chilling,0.524,0.476,0.0,-0.0258
1191,2021-05-01 18:35:22,doublelift,mikele1997,pronosticcccccccccccccccccccccccccccccccc,0.0,1.0,0.0,0.0
1192,2021-05-01 18:35:28,doublelift,jlangers151,ring around the rosey,0.0,1.0,0.0,0.0
1193,2021-05-01 18:35:28,doublelift,tylerxnoon,100%,0.0,1.0,0.0,0.0
1194,2021-05-01 18:35:30,doublelift,paul_the_iii,suprised they didnt stack,0.0,1.0,0.0,0.0
1195,2021-05-01 18:35:30,doublelift,kawaiiasphuck,D:,0.0,0.0,1.0,0.296
1196,2021-05-01 18:35:32,doublelift,nuk3usable,D:,0.0,0.0,1.0,0.296
1197,2021-05-01 18:35:33,doublelift,cr1s2,D:,0.0,0.0,1.0,0.296
1198,2021-05-01 18:35:35,doublelift,tylerxnoon,throw hook at t1 mid,0.0,1.0,0.0,0.0
1199,2021-05-01 18:35:36,doublelift,saradornin,:D,0.0,0.0,1.0,0.5106
1200,2021-05-01 18:35:36,doublelift,yolsuzyolcu06,D:,0.0,0.0,1.0,0.296
1201,2021-05-01 18:35:37,doublelift,rogerwilco1,doublelift my lord play with mizkif?,0.0,0.676,0.324,0.34
1202,2021-05-01 18:35:37,doublelift,adaptmfer,:flushed_face:,0.0,1.0,0.0,0.0
1203,2021-05-01 18:35:38,doublelift,dstitan,D:,0.0,0.0,1.0,0.296
1204,2021-05-01 18:35:38,doublelift,tylerxnoon,you get em dad,0.0,1.0,0.0,0.0
1205,2021-05-01 18:35:39,doublelift,therealputschi,im autofilled supp guess i have to go bc as well,0.0,0.826,0.174,0.2732
1206,2021-05-01 18:35:39,doublelift,psilo_cubes,D:,0.0,0.0,1.0,0.296
1207,2021-05-01 18:35:40,doublelift,777mrdude777,D:,0.0,0.0,1.0,0.296
1208,2021-05-01 18:35:40,doublelift,merkuleserh,yea no shit,0.0,0.406,0.594,0.4449
1209,2021-05-01 18:35:40,doublelift,landau2718,That's a disoster,0.0,1.0,0.0,0.0
1210,2021-05-01 18:35:44,doublelift,eyetriangle,chat who won the last game when played trist?,0.0,0.534,0.466,0.7269
1211,2021-05-01 18:35:45,doublelift,razzakksa,D:,0.0,0.0,1.0,0.296
1212,2021-05-01 18:35:48,doublelift,jakethedoge__,D: apologize,0.0,0.0,1.0,0.516
1213,2021-05-01 18:35:49,doublelift,mojojogio,that was the right move and you know it LUL,0.0,1.0,0.0,0.0
1214,2021-05-01 18:35:51,doublelift,mikele1997,OPEN BET,0.0,1.0,0.0,0.0
1215,2021-05-01 18:36:00,doublelift,merkuleserh,ahri blitz invade lol id rather be in ur base,0.0,0.763,0.237,0.4215
1216,2021-05-01 18:36:02,doublelift,cottonbritches,Do you have your own skin?,0.0,1.0,0.0,0.0
1217,2021-05-01 18:36:05,doublelift,ottoonly,!playlist,0.0,1.0,0.0,0.0
1218,2021-05-01 18:36:05,doublelift,nightbot,This: goo.gl/Lt6Vjk and That: goo.gl/WEU25P also this: https://www.youtube.com/watch?v=GZgoXPybYOY,0.0,1.0,0.0,0.0
1219,2021-05-01 18:36:06,doublelift,istoletheirbacon,@EyeTriangle DL pulled off a Tactical last move and they lost,0.187,0.813,0.0,-0.3182
1220,2021-05-01 18:36:07,doublelift,yolsuzyolcu06,0/1 KEKW,0.0,1.0,0.0,0.0
1221,2021-05-01 18:36:10,doublelift,tylerxnoon,is poppy jung a thing rn or just a weird na solo q,0.124,0.876,0.0,-0.1779
1222,2021-05-01 18:36:12,doublelift,murielle21,why is the minimap like that?,0.0,0.667,0.333,0.3612
1223,2021-05-01 18:36:19,doublelift,zwuenieboyy,Xayah E lvl 1 KEKW,0.0,1.0,0.0,0.0
1224,2021-05-01 18:36:23,doublelift,vaedelive,@murielle21 you have.... 1 guess,0.0,1.0,0.0,0.0
1225,2021-05-01 18:36:26,doublelift,adaptmfer,@murielle21 your eyes are getting worse,0.383,0.617,0.0,-0.4767
1226,2021-05-01 18:36:29,doublelift,lukas_112358,"Is that the ""real"" tactical?",0.0,1.0,0.0,0.0
1227,2021-05-01 18:36:35,doublelift,istoletheirbacon,stream overlay covering it partially to avoid ghosting,0.239,0.761,0.0,-0.296
1228,2021-05-01 18:36:39,doublelift,hugh_lovett,Smoge,0.0,1.0,0.0,0.0
1229,2021-05-01 18:36:41,doublelift,ricepax,yes its tact,0.0,0.426,0.574,0.4019
1230,2021-05-01 18:36:41,doublelift,snonky,SMOrc,0.0,1.0,0.0,0.0
1231,2021-05-01 18:36:42,doublelift,sauren_,Yes,0.0,0.0,1.0,0.4019
1232,2021-05-01 18:36:42,doublelift,murielle21,for stream sniping?,0.0,1.0,0.0,0.0
1233,2021-05-01 18:36:43,doublelift,adaptmfer,Smoge,0.0,1.0,0.0,0.0
1234,2021-05-01 18:36:45,doublelift,yolsuzyolcu06,0/1 KEKW,0.0,1.0,0.0,0.0
1235,2021-05-01 18:36:46,doublelift,anatolianstream,Smoge,0.0,1.0,0.0,0.0
1236,2021-05-01 18:36:49,doublelift,rozkie,Smoge,0.0,1.0,0.0,0.0
1237,2021-05-01 18:36:51,doublelift,istoletheirbacon,"@lukas_112358 it is, he is even live now",0.0,1.0,0.0,0.0
1238,2021-05-01 18:36:52,doublelift,cr1s2,hook him either way KEKW,0.0,1.0,0.0,0.0
1239,2021-05-01 18:36:52,doublelift,niyaruca,why no space groove?,0.423,0.577,0.0,-0.296
1240,2021-05-01 18:36:52,doublelift,bugsiebear,@lukas_112358 yes,0.0,0.27,0.73,0.4019
1241,2021-05-01 18:36:54,doublelift,jjbellx,Thoughts on tarzans comments @doublelift,0.0,1.0,0.0,0.0
1242,2021-05-01 18:36:55,doublelift,bpirevanchee,Smoge,0.0,1.0,0.0,0.0
1243,2021-05-01 18:37:03,doublelift,lukas_112358,thanks everyone,0.0,0.256,0.744,0.4404
1244,2021-05-01 18:37:03,doublelift,adaptmfer,real tactical is tacticalbaconz this one is just a fanboy,0.0,1.0,0.0,0.0
1245,2021-05-01 18:37:11,doublelift,snme1,gg,0.0,0.0,1.0,0.296
1246,2021-05-01 18:37:18,doublelift,ethanpaladin0,@jjbellx What did Tarzaned say?,0.0,1.0,0.0,0.0
1247,2021-05-01 18:37:21,doublelift,sinthesinner,SO COLSE COPIUM,0.0,1.0,0.0,0.0
1248,2021-05-01 18:37:21,doublelift,rozkie,boxbox?,0.0,1.0,0.0,0.0
1249,2021-05-01 18:37:25,doublelift,yolsuzyolcu06,KEKW,0.0,1.0,0.0,0.0
1250,2021-05-01 18:37:29,doublelift,haztro,FF,0.0,0.0,1.0,0.4215
