dt,channel,username,message
2021-04-27 18:42:17,loltyler1,dooksz,TARZANED 1V9
2021-04-27 18:42:18,loltyler1,jdeviil,GO TEAM GO AYAYA
2021-04-27 18:42:20,loltyler1,aaa_batteria,I WAS HERE REMEMBER ME
2021-04-27 18:42:20,loltyler1,realgoosewayne,NERF
2021-04-27 18:42:22,loltyler1,riptide1204,POGGERS
2021-04-27 18:42:22,loltyler1,4heedhaaahahahahah,4Head TRUE
2021-04-27 18:42:22,loltyler1,seventrihardseven,whats bobbys twitch?
2021-04-27 18:42:22,loltyler1,soapysam,easiest points of my damn life thanks clownies
2021-04-27 18:42:22,loltyler1,luminumi123,Tarz carried
2021-04-27 18:42:24,loltyler1,kagune418,EZ Clap
2021-04-27 18:42:25,loltyler1,lampylamp3,jg gap
2021-04-27 18:42:27,loltyler1,redknightttttt,TOP GQPPPPPPP
2021-04-27 18:42:28,loltyler1,asekicker12345,HOLY FUCKKKK
2021-04-27 18:42:29,loltyler1,sarnyroth,PogU THEY WIN WHEN TARDY TALKS LESS Pog
2021-04-27 18:42:30,loltyler1,fossabot,"@durag_dog, ACCOUNTS: HULKSMASH1337 is currently Master I 124 LP"
2021-04-27 18:42:30,loltyler1,grilmord,EAZY POINTS
2021-04-27 18:42:31,loltyler1,trashbunny_,LVL 17 HOLY SHIT TARZ
2021-04-27 18:42:33,loltyler1,fherrerv,TOPP GAPPP
2021-04-27 18:42:34,loltyler1,pockets_slikk,5 cs/m MEKW
2021-04-27 18:42:36,loltyler1,unfazedplayer,Beat vakins team but cant beat yamikaze's wtf
2021-04-27 18:42:38,loltyler1,slamjamsam420,NICE CS T1
2021-04-27 18:42:38,loltyler1,zowoesitonmyface,KEKW TARZANED AND VALUE ONLY ONES WITH GOOD CS KEKW TARZANED AND VALUE ONLY ONES WITH GOOD CS KEKW TARZANED AND VALUE ONLY ONES WITH GOOD CS
2021-04-27 18:42:39,loltyler1,youssefshnawy,@loltyler1 dude where's my points? i got scammed!?!?!? wtf i swear to god i predict with my 900 point but nothing back to me?
2021-04-27 18:42:41,loltyler1,elliotyoung_,yall literally trolled
2021-04-27 18:42:41,loltyler1,julianxgomes,Bobby got gapped
2021-04-27 18:42:42,loltyler1,footsandfeet,YEP
2021-04-27 18:42:43,loltyler1,niconicolass,THATS TOP GAP
2021-04-27 18:42:43,loltyler1,thino036,tardy almost got 300 cs
2021-04-27 18:42:44,loltyler1,thevandis,Why did Tyler play Heimer support this round ? btw. he makes Heimer look not balanced
2021-04-27 18:42:44,loltyler1,hartlessvessl,cuda been galio mid grag supp
2021-04-27 18:42:45,loltyler1,coffee_drinker,that game actually was a banger
2021-04-27 18:42:46,loltyler1,quackzor,T1 GJMOGTINA
2021-04-27 18:42:48,loltyler1,tehmarshmello,L xqcOmega hphalli
2021-04-27 18:42:49,loltyler1,grimaldus_40k,tracy carried that shi
2021-04-27 18:42:51,loltyler1,elchapointhechat,More games?
2021-04-27 18:42:52,loltyler1,varomaster,@Macaiyla PogYou non addict
2021-04-27 18:42:53,loltyler1 :I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1  ,sunsetmovie,growing_heart:
2021-04-27 18:42:54,loltyler1,keylimekellan,?
2021-04-27 18:42:55,loltyler1,1dway1,tyler1B tyler1B tyler1B tyler1B tyler1B tyler1B tyler1B
2021-04-27 18:42:56,loltyler1,edoirias,FeelsStrongMan
2021-04-27 18:42:57,loltyler1,chaupow,Utility mom KEKW
2021-04-27 18:42:59,loltyler1,cornfields24,support bought 3 KEKW
2021-04-27 18:43:00,loltyler1,trolitadas__,Doubters OMEGALUL Doubters OMEGALUL Doubters OMEGALUL Doubters OMEGALUL
2021-04-27 18:43:02,loltyler1,meu_nomee_cal,IM SORRY MOM
2021-04-27 18:43:02,loltyler1,volt122112,CHAT HOW MUCH DID THEY WIN
2021-04-27 18:43:02,loltyler1,danielinacio,klausPinto klausPinto klausPinto klausPinto
2021-04-27 18:43:02,loltyler1,fofilein_,1
2021-04-27 18:43:03,loltyler1,kangdindumuffin,tyler1R tyler1CL tyler1CL tyler1R tyler1R tyler1R tyler1CL tyler1R tyler1R tyler1R tyler1CL tyler1R tyler1CL
2021-04-27 18:43:05,loltyler1,werti100,<3
2021-04-27 18:43:06,loltyler1,youngsir31,1 KEKW
2021-04-27 18:43:06,loltyler1,attice_lol,UTILITY MILF Kreygasm
2021-04-27 18:43:06,loltyler1,riptide1204,@Macaiyla BigBrother
2021-04-27 18:43:06,loltyler1 :I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1  ,sunsetmovie,growing_heart:
2021-04-27 18:43:07,loltyler1,the_real_420__,MOMMY prxGasm
2021-04-27 18:43:07,loltyler1,shacocollege,who said shaco
2021-04-27 18:43:07,loltyler1,naab111,1 LULW
2021-04-27 18:43:08,loltyler1,supercooba,Tyler just need to keep playing uninteractive champs so he does t run the risk of interacting with his lane opponent
2021-04-27 18:43:08,loltyler1,ossbaby,1
2021-04-27 18:43:08,loltyler1,kozak52,1
2021-04-27 18:43:10,loltyler1,jeffreymcgoobrey,IM SORRY MOM
2021-04-27 18:43:10,loltyler1,parvustitum,MILF BOBBY gachiBASS
2021-04-27 18:43:10,loltyler1,yeungboi,<3
2021-04-27 18:43:11,loltyler1,lordtatersiv,gachiBASS
2021-04-27 18:43:11,loltyler1,asteriamateria,KEKW
2021-04-27 18:43:11,loltyler1,nameiscrossx,xddddddddddddd
2021-04-27 18:43:12,loltyler1,eric4211,gachiBASS
2021-04-27 18:43:12,loltyler1,saltyspitoon73,"Wonderful performance Tyler and team, can we get a sideline postgame interview?"
2021-04-27 18:43:12,loltyler1,dr_ownsalot,1
2021-04-27 18:43:13,loltyler1,pineapple344,@Macaiyla WELL ONCE HE STARTS RAGE QUEING START DOUBTING KEKW
2021-04-27 18:43:13,loltyler1,skuiiyy,BOBBY Pog
2021-04-27 18:43:13,loltyler1 :Notice tarzaned was positive one game and you win !,trexjohnson10,D
2021-04-27 18:43:14,loltyler1,kaykayaya,SeriousSloth nerf heimer
2021-04-27 18:43:14,loltyler1,makoto_diff,YEP COCK SOLID
2021-04-27 18:43:14,loltyler1,mantekilla___,!rank
2021-04-27 18:43:14,loltyler1,daxter_10x,TYLER 1 KEKW
2021-04-27 18:43:14,loltyler1,fossabot,"@mantekilla___, ACCOUNTS: HULKSMASH1337 is currently Master I 124 LP"
2021-04-27 18:43:15,loltyler1,as3cknsolo,KEKW
2021-04-27 18:43:15,loltyler1,therealwildfury,MALPHITE
2021-04-27 18:43:15,loltyler1,leauff,KEKW
2021-04-27 18:43:16,loltyler1,boringlifesadge,3 wards support LULW
2021-04-27 18:43:16,loltyler1,tangykey,Iker es pelotudito
2021-04-27 18:43:17,loltyler1,bletsaas,cap
2021-04-27 18:43:17,loltyler1,qameow,support least amount of control wards KEKW
2021-04-27 18:43:17,loltyler1,sfa795,rock solid LUL
2021-04-27 18:43:18,loltyler1,elcrack650,Rock COCK YEP
2021-04-27 18:43:19,loltyler1,th3_foxtr0t,KEKW
2021-04-27 18:43:19,loltyler1,leieskin3,GOOD VIBES UNTIL TARZANED
2021-04-27 18:43:19,loltyler1,pyhrohx,YEP COCK SOLID
2021-04-27 18:43:20,loltyler1,pandagrog,milky mommy prxGasm
2021-04-27 18:43:21,loltyler1,tlmivan18,TYLER 1 PLAYING LIKE SHIT AS ALWAYS
2021-04-27 18:43:21,loltyler1,luuvlayla,@macaiyla hii Kayla makiimWave makiimHeadPat
2021-04-27 18:43:21,loltyler1,nihilisticcoffeedrinker,mental diff OMEGALUL
2021-04-27 18:43:22,loltyler1,fofilein_,prxdigy7
2021-04-27 18:43:23,loltyler1,danielinacio,klausCringe klausCringe klausCringe klausCringe klausCringe klausCringe
2021-04-27 18:43:23,loltyler1,aaaaahahahaha,wee
2021-04-27 18:43:25,loltyler1,akumasantana,<3
2021-04-27 18:43:25,loltyler1,edoirias,KEKW TRUE
2021-04-27 18:43:25,loltyler1,as3cknsolo,KEKW KEKW
2021-04-27 18:43:25,loltyler1 :Can we go back to rage queue now? :) Can we go back to rage queue now? :) Can we go back to rage queue now? :) Can we go back to rage queue now?,ilverism,)
2021-04-27 18:43:25,loltyler1,saucy15787,YEP COCK SOLID
2021-04-27 18:43:27,loltyler1,fofilein_,KEKW KEKW KEKW
2021-04-27 18:43:27,loltyler1,nightbot,Man i really do like this game bro it does make me happy. well it used to. before all this bullshit. let me tell you what happened. you fucked the game at the start of season9and refused to fix it or matchmaking until 5 months later.. dou know what happens of thaT? the game is ruined at high elo... s8 diamond players in my challenger game andive never even heard of their fucking name bro? ? like who the fuck is smitestealer98?
2021-04-27 18:43:28,loltyler1,youwillridemeoneday,looks like its that time of day again BigBrother
2021-04-27 18:43:30,loltyler1,1dway1,KEKW
2021-04-27 18:43:31,loltyler1,mr__sj,confirming heimer is broken PepoG
2021-04-27 18:43:33,loltyler1,lunarft,NERF BOBBY
2021-04-27 18:43:34,loltyler1,tlmivan18,YEP PINGA
2021-04-27 18:43:35,loltyler1,eldongerlord,YEP COCK
2021-04-27 18:43:36,loltyler1,chemiv2,300 cs
2021-04-27 18:43:36,loltyler1,markburgess24,!mcdonalds
2021-04-27 18:43:37,loltyler1,nightbot,"2 McDoubles without onions, a McChicken plain, medium fries, 2 apple pies, and an Oreo McFlurry."
2021-04-27 18:43:37,loltyler1,rademus1234,Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm
2021-04-27 18:43:37,loltyler1,armf,@Macaiyla caiylaHappy hi mac
2021-04-27 18:43:39,loltyler1,dunnowhy96,smn is a drama queen
2021-04-27 18:43:39,loltyler1,abdellahtaikk,YEP ROCK
2021-04-27 18:43:39,loltyler1,macaiyla,PepoG
2021-04-27 18:43:40,loltyler1,brogpuff,ez 10 points
2021-04-27 18:43:40,loltyler1,teddygramsog,peepoRiot
2021-04-27 18:43:41,loltyler1,rikkieslive,!t1uwu
2021-04-27 18:43:42,loltyler1,nightcrawlerxp,"been sitting on that loss from later, yall done with bitching at eachother lol"
2021-04-27 18:43:42,loltyler1,damajesticmango,KEKW
2021-04-27 18:43:43,loltyler1 :I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1   :growing_heart:   I LOVE TYLER1  :growing_heart: I LOVE TYLER1  ,sunsetmovie,growing_heart:
2021-04-27 18:43:43,loltyler1,mrmarepoto,YEP TULA
2021-04-27 18:43:43,loltyler1,igaosg,YEP
2021-04-27 18:43:44,loltyler1,ak351,KEKW
2021-04-27 18:43:45,loltyler1,womegalule,Tardy tilting best thing on twitch delicious tears
2021-04-27 18:43:45,loltyler1,lemmesmackthemcheeks,!gnar
2021-04-27 18:43:45,loltyler1,nightbot,GNAR GNARRRRR AYAYA
2021-04-27 18:43:45,loltyler1,dabroyo69,Hey tyler how come you run it down when you play a top laner? 4Weird
2021-04-27 18:43:46,loltyler1,thegames4real,i have a twitter dm conversation with u from 3years ago lol @Macaiyla
2021-04-27 18:43:46,loltyler1,fluzop,YEP COCK
2021-04-27 18:43:47,loltyler1,eldongerlord,YEP SOCK
2021-04-27 18:43:47,loltyler1,fherrerv,SYNAPSE
2021-04-27 18:43:47,loltyler1,repaints,yo tyler how much lp you up on the top lane account
2021-04-27 18:43:47,loltyler1,xynch,YEP COCK
2021-04-27 18:43:47,loltyler1,veeryuko,@Macaiyla stinky veeryuRee
2021-04-27 18:43:48,loltyler1,jarbiv,@Macaiyla hi kayla
2021-04-27 18:43:49,loltyler1,macaiyla,@armf caiylaFlower
2021-04-27 18:43:49,loltyler1,bestarcherconverge,WATCH THE VOD
2021-04-27 18:43:49,loltyler1,tlmivan18,YEP PITO
2021-04-27 18:43:49,loltyler1,nickadilly,!irelia
2021-04-27 18:43:49,loltyler1,phantom_negative,SYNAPSE KEKW
2021-04-27 18:43:49,"loltyler1 :""Father, mother, Zelos, O-ma, Ohn, Kai, little Ruu... None of them ever had a chance."" Sadge",nightbot,candle:
2021-04-27 18:43:49,loltyler1,lordtatersiv,OMEGALUL
2021-04-27 18:43:49,loltyler1,foortsatak,nerf graves
2021-04-27 18:43:50,loltyler1,krobylos,T1 HELPED Kappa
2021-04-27 18:43:50,loltyler1,zeevo,@Macaiyla go live
2021-04-27 18:43:50,loltyler1,ossbaby,!mcdonalds
2021-04-27 18:43:50,loltyler1,trexjohnson10,YEP
2021-04-27 18:43:50,loltyler1,bare443,BOB KEKW
2021-04-27 18:43:51,loltyler1,kirsikkacola,SHOW IT
2021-04-27 18:43:51,loltyler1,lovelypleb,STFU TARDY
2021-04-27 18:43:51,loltyler1,iaruban,CRAZY
2021-04-27 18:43:52,loltyler1,lordtatersiv,PauseChamp ?
2021-04-27 18:43:52,loltyler1,abdellahtaikk,YEP BLOCK
2021-04-27 18:43:52,loltyler1,flametusker,@Macaiyla stream tmrw ;-;
2021-04-27 18:43:52,loltyler1,misterdepot,VOD REVIEW
2021-04-27 18:43:53,loltyler1,cool_joshua,this game really was proof to nerf heimer
2021-04-27 18:43:53,loltyler1,nanopico1,peepoGiggles
2021-04-27 18:43:53,loltyler1,pargolo_di_giuseppe,cya
2021-04-27 18:43:53,loltyler1,thecakeisalie4,i bit my tongue Sadge
2021-04-27 18:43:54,loltyler1,abdo_mai,YEP JGL DIFF
2021-04-27 18:43:55,loltyler1,mrmarepoto,YEP VERGA
2021-04-27 18:43:56,loltyler1,haveair,SHOW IT
2021-04-27 18:43:56,loltyler1,andytron01,how did you guys manage to win with an omega tilted tardy
2021-04-27 18:43:57,loltyler1,xwitch26,PauseChamp
2021-04-27 18:43:57,loltyler1,teddygramsog,SIDELINE POST GAME INTERVIEW OR peepoRiot SIDELINE POST GAME INTERVIEW OR peepoRiot SIDELINE POST GAME INTERVIEW OR peepoRiot SIDELINE POST GAME INTERVIEW OR peepoRiot
2021-04-27 18:43:58,loltyler1,qmoon0,@Macaiyla stream pls
2021-04-27 18:43:58,loltyler1,k0omar,l00l
2021-04-27 18:43:59,loltyler1,jeffreymcgoobrey,KEKW
2021-04-27 18:44:00,loltyler1,blame_on_you,OMEGALUL
2021-04-27 18:44:01,loltyler1,eric4211,KEKW
2021-04-27 18:44:02,loltyler1,xynch,YEP PITO
2021-04-27 18:44:03,loltyler1,hamslamer,KEKW
2021-04-27 18:44:04,loltyler1,thatsyaboii,Sadge
2021-04-27 18:44:06,loltyler1,ocosmichd,LOL
2021-04-27 18:44:07,loltyler1,gimpymclimp,KEKW
2021-04-27 18:44:07,loltyler1,repaints,2K ACTUALLY
2021-04-27 18:44:07,loltyler1,lieutenan99,viewers? modCheck
2021-04-27 18:44:07,loltyler1,errorterror404,KEKW
2021-04-27 18:44:08,loltyler1,bxnniexo,KEKW
2021-04-27 18:44:09,loltyler1,scurbwastaken,KekW
2021-04-27 18:44:10,loltyler1,annakyii,DON'T BE MEAN TO BOBBY
2021-04-27 18:44:12,loltyler1,beecee596,KEKW
2021-04-27 18:44:13,loltyler1,barody999,kekw
2021-04-27 18:44:13,loltyler1,gyrobasel,Sadge
2021-04-27 18:44:13,loltyler1,incessant2,modCheck
2021-04-27 18:44:13,loltyler1,xpromote,KEKW
2021-04-27 18:44:14,loltyler1,moomoomilkzzz,tyler1LUL
2021-04-27 18:44:15,loltyler1,torohn__b,pls
2021-04-27 18:44:17,loltyler1,cr1s2,anyone modCheck
2021-04-27 18:44:18,loltyler1,fofilein_,NO ONE KEKW
2021-04-27 18:44:20,loltyler1,xpromote,sadge
2021-04-27 18:44:22,loltyler1,cobrawrld,startingChika startingChika startingChika
2021-04-27 18:44:24,loltyler1,fofilein_,modCheck  viewers
2021-04-27 18:44:25,loltyler1,lordtatersiv,Pog Champ
2021-04-27 18:44:27,loltyler1,cent664,PogChamp
2021-04-27 18:44:28,loltyler1,frandere298,ANYONE modCheck Sadge
2021-04-27 18:44:28,loltyler1,filtershikan1,Sadge
2021-04-27 18:44:28,loltyler1,yosiyosi123,PogChamp
2021-04-27 18:44:30,loltyler1,mddkyrone,Pog
2021-04-27 18:44:31,loltyler1,walabulu7,Sadge
2021-04-27 18:44:32,loltyler1,cobrawrld,startingU startingW startingO
2021-04-27 18:44:35,loltyler1,m3jor,PogChamp?
2021-04-27 18:44:36,loltyler1,yalex3223,PauseChamp
2021-04-27 18:44:36,loltyler1,lolderk21,PogU
2021-04-27 18:44:38,loltyler1,xynch,PauseChamp
2021-04-27 18:44:40,loltyler1,xpromote,PogU
2021-04-27 18:44:42,loltyler1,ace_tanker_27,PauseChamp
2021-04-27 18:44:43,loltyler1,therealwildfury,MID DIFF KEKW
2021-04-27 18:44:46,loltyler1,redcommet,Zzzzzxxx
2021-04-27 18:44:48,loltyler1,invictus49,PogChamp
2021-04-27 18:44:49,loltyler1,misery_club,PogU
2021-04-27 18:44:49,loltyler1,tamedturtles,HOLY
2021-04-27 18:44:49,loltyler1,therealwildfury,JUST RUN...
2021-04-27 18:44:52,loltyler1,quackzor,tyler1INT
2021-04-27 18:44:53,loltyler1,babablahsheep,omg POG
2021-04-27 18:44:55,loltyler1,qeberq,PogU
2021-04-27 18:44:56,loltyler1,attice_lol,?
2021-04-27 18:44:56,loltyler1,varstea,PogU
2021-04-27 18:44:56,loltyler1,sipan0,PogU
2021-04-27 18:44:57,loltyler1,elpachow,BOB
2021-04-27 18:44:59,loltyler1,amethystxz,pog
2021-04-27 18:45:00,loltyler1,loldownsyndra,POGGERS
2021-04-27 18:45:01,loltyler1,a_grumpy_cabbage,PogU
2021-04-27 18:45:01,loltyler1,just__snowy,PridePog PridePog
2021-04-27 18:45:01,loltyler1,lolderk21,EZ
2021-04-27 18:45:03,loltyler1,snydiee,so clean
2021-04-27 18:45:03,loltyler1,lordtatersiv,OMEGALUL
2021-04-27 18:45:03,loltyler1,natsudrag99,TRUE
2021-04-27 18:45:03,loltyler1,peadea,Pog
2021-04-27 18:45:03,loltyler1,imaginary1050,WAYTOODANK
2021-04-27 18:45:03,loltyler1,embersznn,D:
2021-04-27 18:45:04,loltyler1,xrj159x,PogU
2021-04-27 18:45:04,loltyler1,jeffreymcgoobrey,booooby
2021-04-27 18:45:05,loltyler1,insecorbust,lol
2021-04-27 18:45:07,loltyler1,aysquirrel,KEKW
2021-04-27 18:45:08,loltyler1,a_tuna,LULW
2021-04-27 18:45:09,loltyler1,abdellahtaikk,kekw
2021-04-27 18:45:11,loltyler1,nagato_pain_was_right,TRUE KEKW
2021-04-27 18:45:11,loltyler1,hekaaboo,Pog
2021-04-27 18:45:13,loltyler1,reaflorv2,Pog bobby
2021-04-27 18:45:14,loltyler1,godiswag,POG
2021-04-27 18:45:16,loltyler1,stiratic,gachiBASS
2021-04-27 18:45:17,loltyler1,eeeri_,INSANE
2021-04-27 18:45:17,loltyler1,the_real_420__,prxGasm
2021-04-27 18:45:17,loltyler1,thatsyaboii,Sadge
2021-04-27 18:45:17,loltyler1,eric4211,gachiBASS
2021-04-27 18:45:18,loltyler1,a_tuna,prxGasm omg
2021-04-27 18:45:18,loltyler1,kylore0,haHAA bob
2021-04-27 18:45:18,loltyler1,ace_tanker_27,HOLY SHIT
2021-04-27 18:45:18,loltyler1,young_man_fu,Q SLOW Pog
2021-04-27 18:45:18,loltyler1,sleekshield,SHIT BOBY
2021-04-27 18:45:18,loltyler1,larricapija33,DICK
2021-04-27 18:45:19,loltyler1,yabeoure,Sadge praise him
2021-04-27 18:45:19,loltyler1,cornfields24,SOMBRERO
2021-04-27 18:45:20,loltyler1,aysquirrel,prxGasm
2021-04-27 18:45:20,loltyler1,ssooss21,BOBBY LETS GOOOOOO
2021-04-27 18:45:20,loltyler1,babyeater99,OMEGALUL
2021-04-27 18:45:21,loltyler1,monsterblah2,t1 JEALOUSSSS
2021-04-27 18:45:21,loltyler1,fakeacc1134,prxGasm how'd it feel
2021-04-27 18:45:21,loltyler1,tarzanedfans,GACHIBASS
2021-04-27 18:45:22,loltyler1,xenoshare,BETTER THAN T1 KEWK
2021-04-27 18:45:22,loltyler1,iyeetsauce,tyler1C tyler1C tyler1C tyler1C
2021-04-27 18:45:22,loltyler1,pyhrohx,YOUR SHIT BOBBY HE SAID LOL
2021-04-27 18:45:22,loltyler1,veganismz,SUBPAR
2021-04-27 18:45:23,loltyler1,lolxylas,XDD
2021-04-27 18:45:23,loltyler1,namsya_,THTS SEEMS ALRIGHT
2021-04-27 18:45:24,loltyler1,000guitarman,YOU HAVENT MADE A PLAY LIKE THAT SINCE SEASON 8 KEKW YOU HAVENT MADE A PLAY LIKE THAT SINCE SEASON 8 KEKW
2021-04-27 18:45:25,loltyler1,bussy_bopper,GOOD SHIT BOBBY
2021-04-27 18:45:25,loltyler1,zaaach25,Bobby looks retarded
2021-04-27 18:45:25,loltyler1,paggle_,AHAHAHA
2021-04-27 18:45:26,loltyler1,viejitaloca,Pog
2021-04-27 18:45:26,loltyler1,deathlesskings,LUL
2021-04-27 18:45:26,loltyler1,xterrorofdeathx,SOMBRERO TO PREVENT SOLOKILL KEKW
2021-04-27 18:45:26,loltyler1,dopepizza9,BOBBY prxGasm Clap
2021-04-27 18:45:26,loltyler1,akumasantana,prxGasm
2021-04-27 18:45:27,loltyler1,voltaireii,ALL THE WHAT?
2021-04-27 18:45:28,loltyler1,cakepandad,gachiBASS
2021-04-27 18:45:29,loltyler1,elpachow,gachiBASS Clap KappaPride
2021-04-27 18:45:29,loltyler1,bearhawkman,<3 together
2021-04-27 18:45:29,loltyler1,thebiggestweenis,KATEV OMEGALUL LVED
2021-04-27 18:45:30,loltyler1,ivanbuttom,KEKW
2021-04-27 18:45:30,loltyler1,imediz,tylerNelson
2021-04-27 18:45:31,loltyler1,michyyyyyyyyyyy,<3
2021-04-27 18:45:31,loltyler1,torohn__b,thata was clean asf
2021-04-27 18:45:32,loltyler1,roguesora,hater
2021-04-27 18:45:32,loltyler1,evasionevo,NUTTER BUTTER WHAT A PLAY POGGERS
2021-04-27 18:45:32,loltyler1,masiagoo,!opgg
2021-04-27 18:45:32,loltyler1,fossabot,@Masiagoo https://na.op.gg/multi_old/query=hulksmash1337%2Cbuzzlightyear99%2Cs8issofun%2Ct1okgoodyes%2Clegitness99%2Cdarkhawk72%2C1t1t1t1t1t1%2Ct1v9
2021-04-27 18:45:33,loltyler1,ossbaby,<3
2021-04-27 18:45:33,loltyler1,unexcused,KEKW
2021-04-27 18:45:34,loltyler1,eric4211,tyler clips modCheck
2021-04-27 18:45:34,loltyler1,gimpymclimp,Clap2 prxGasm
2021-04-27 18:45:34,loltyler1,tamedturtles,peepoHappy <3
2021-04-27 18:45:34,loltyler1,natsudrag99,<3
2021-04-27 18:45:34,loltyler1,varomaster,"PogU ,3"
2021-04-27 18:45:34,loltyler1,lilswny,tyler1Monk
2021-04-27 18:45:34,loltyler1,misery_club,<3
2021-04-27 18:45:35,loltyler1,hprking,"BOBBY IS THE WORST ORI, HE  AVERAGES  ONE SHOCKWAVE A GAME"
2021-04-27 18:45:35,loltyler1,showbob69_,@loltyler1 BE GOOD TO HIM 4Weird
2021-04-27 18:45:35,loltyler1,uchanex,KEKW
2021-04-27 18:45:35,loltyler1,redcommet,Bobby always talking about dicks lol
2021-04-27 18:45:35,loltyler1,sirhandsomejack,<3
2021-04-27 18:45:35,loltyler1,groovygremlin,<3 <3 <3
2021-04-27 18:45:35,loltyler1,elpachow,KEKW
2021-04-27 18:45:36,loltyler1,peakolol,widePeepoHappy
2021-04-27 18:45:36,loltyler1,rademus1234,Kreygasm Kreygasm
2021-04-27 18:45:36,loltyler1,bare443,KappaPride
2021-04-27 18:45:37,loltyler1,sipan0,<3
2021-04-27 18:45:37,loltyler1,varomaster,PogU <3
2021-04-27 18:45:38,loltyler1,bloblets,xqcL
2021-04-27 18:45:39,loltyler1,papiben,Kapp
2021-04-27 18:45:39,loltyler1,optimallol,?
2021-04-27 18:45:40,loltyler1,adamdebesay,prxGasm BOBBY <3 prxGasm BOBBY <3 prxGasm BOBBY <3 prxGasm BOBBY <3 prxGasm BOBBY <3 prxGasm BOBBY <3 prxGasm BOBBY <3
2021-04-27 18:45:41,loltyler1,zowoesitonmyface,Kappa
2021-04-27 18:45:41,loltyler1,ossbaby,Kappa
2021-04-27 18:45:43,loltyler1,dahme_ksa,Kappa
2021-04-27 18:45:44,loltyler1,leng_0,Kapp
2021-04-27 18:45:45,loltyler1,urfavuncle69,<3 <3 <3 <3 TT
2021-04-27 18:45:46,loltyler1,misterdepot,Kapp
2021-04-27 18:45:47,loltyler1,pupeshaka,Kappa
2021-04-27 18:45:47,loltyler1,alkhoori_,BOBBY widepeepoHappy
2021-04-27 18:45:48,loltyler1,nickadilly,!height
2021-04-27 18:45:48,loltyler1,sumoboi24,Kappa
2021-04-27 18:45:48,loltyler1,insecorbust,Keepo
2021-04-27 18:45:49,loltyler1,as3cknsolo,Kappa Kappa
2021-04-27 18:45:49,loltyler1,warlockiller3,0-8 IRELIA KEKW
2021-04-27 18:45:49,loltyler1,vegeta185,Kappa
2021-04-27 18:45:49,loltyler1,thicker_blaze,Kapp
2021-04-27 18:45:49,loltyler1,hijzo,Kappa
2021-04-27 18:45:49,loltyler1,loldelusionaldaniel,KAPPA ASF
2021-04-27 18:45:49,loltyler1,superdan267,FeelsRageMan Kappa
2021-04-27 18:45:49,loltyler1,elpachow,Kappa !!! Kappa !!! Kappa !!! Kappa !!! Kappa !!! Kappa !!! Kappa !!! Kappa !!!
2021-04-27 18:45:49,loltyler1,fehzz0,Kappa Kappa Kappa Kappa
2021-04-27 18:45:49,loltyler1,lastpickpls,TRUE  TRUE
2021-04-27 18:45:49,loltyler1,insilco,8 time a decade KEKW
2021-04-27 18:45:49,loltyler1,optimallol,Kapp U HAVENT MADE A PLAY SINCE SEASON 5 DRAVEN KEKW
2021-04-27 18:45:49,loltyler1,justinm__,get carried
2021-04-27 18:45:49,loltyler1,tarzanedfans,Kappa Kappa
2021-04-27 18:45:50,loltyler1,macpac09,Kappa
2021-04-27 18:45:50,loltyler1,as3cknsolo,Kappa
2021-04-27 18:45:50,loltyler1,urmom467,KAP
2021-04-27 18:45:50,loltyler1,johnnotwick007,Csp
2021-04-27 18:45:50,loltyler1,northwestbest,BIG Kapp
2021-04-27 18:45:50,loltyler1,trelapset,I MEAN HES NOT WRONG
2021-04-27 18:45:50,loltyler1,peadea,Kappa
2021-04-27 18:45:50,loltyler1,adamdebesay,Kapp
2021-04-27 18:45:50,loltyler1,hasooneh,Kappa
2021-04-27 18:45:51,loltyler1,zemota123,Huge arms
2021-04-27 18:45:51,loltyler1,settmeupplz,NOPERS
2021-04-27 18:45:51,loltyler1,yaboi8887,iskkskwkkekdkskw
2021-04-27 18:45:51,loltyler1,gimpymclimp,Kappa
2021-04-27 18:45:51,loltyler1,rademus1234,Keepo Kappa
