id,dt,channel,username,message,neg,neu,pos,compound
565,5/1/2021 18:08,doublelift,cup_of_lulu,i love doublelift,0,0.323,0.677,0.6369
566,5/1/2021 18:08,doublelift,lolsies1234,MORG KEKW,0,1,0,0
567,5/1/2021 18:08,doublelift,x4pm,?,0,1,0,0
568,5/1/2021 18:08,doublelift,beasttings,uh?,0,1,0,0
569,5/1/2021 18:08,doublelift,crabbix,piss random,0.73,0.27,0,-0.4019
570,5/1/2021 18:08,doublelift,xlnephthys,oy babag,0,1,0,0
571,5/1/2021 18:08,doublelift,thegamingorange,@hazyfrizz 4Weird,0,1,0,0
572,5/1/2021 18:08,doublelift,balti313,liftW,0,1,0,0
573,5/1/2021 18:08,doublelift,yuyuyuna,fat finger,0,1,0,0
574,5/1/2021 18:08,doublelift,lorcalin_,LOST,1,0,0,-0.3182
575,5/1/2021 18:08,doublelift,bpirevanchee,peepoRun,0,1,0,0
576,5/1/2021 18:08,doublelift,t0malito,@ahahbaba how much do you have,0,1,0,0
577,5/1/2021 18:08,doublelift,dooniex,i love lamp,0,0.323,0.677,0.6369
578,5/1/2021 18:08,doublelift,rajanda,KEKW,0,1,0,0
579,5/1/2021 18:08,doublelift,lolsies1234,tank btw monkaW,0.5,0.5,0,-0.25
580,5/1/2021 18:09,doublelift,cr1s2,Isn't ornn a tank? KEKW,0,1,0,0
581,5/1/2021 18:09,doublelift,god_of_sleep_,@owstenatorr lap,0,1,0,0
582,5/1/2021 18:09,doublelift,munieru62l,LEENA IS MINE,0,1,0,0
583,5/1/2021 18:09,doublelift,haveair,can u invite me to the game,0,0.789,0.211,0.1531
584,5/1/2021 18:09,doublelift,paul_the_iii,LOL,0,0,1,0.4215
585,5/1/2021 18:09,doublelift,hugh_lovett,if doublelift has million number of fans i am one of them. Wowee,0,0.902,0.098,0.0772
586,5/1/2021 18:09,doublelift,asken_0,KEKW,0,1,0,0
587,5/1/2021 18:09,doublelift,chicken345,I AM RICH,0,0.357,0.643,0.5574
588,5/1/2021 18:09,doublelift,shimadasage,I have been here since Double Lift was getting kicked off his mommas couch. LUL,0,1,0,0
589,5/1/2021 18:09,doublelift,themisterkap,Clash with Voyboy??,0,1,0,0
590,5/1/2021 18:09,doublelift,aziz050,panic R LUL,0.623,0.377,0,-0.5106
591,5/1/2021 18:09,doublelift,bpirevanchee,peepoHappy widepeepoHappy,0,1,0,0
592,5/1/2021 18:09,doublelift,hi_im_dio_,???????????????????????????,0,1,0,0
593,5/1/2021 18:09,doublelift,eliandepp,E?,0,1,0,0
594,5/1/2021 18:09,doublelift,amane__,Yikes,0,1,0,0
595,5/1/2021 18:09,doublelift,mophyy,im horny,0,1,0,0
596,5/1/2021 18:09,doublelift,lolsies1234,grief Sadge,1,0,0,-0.6369
597,5/1/2021 18:09,doublelift,ahahbaba,@t0malito only like 69k but i everythingis gone,0,0.8,0.2,0.1901
598,5/1/2021 18:09,doublelift,envelaap,int KEKW,0,1,0,0
599,5/1/2021 18:09,doublelift,brenox18,?,0,1,0,0
600,5/1/2021 18:09,doublelift,yuyuyuna,worth a shot,0,0.513,0.487,0.2263
601,5/1/2021 18:09,doublelift,jiji_ez,ooooof,0,1,0,0
602,5/1/2021 18:09,doublelift,anjin89,woah eve is nuts,0.434,0.566,0,-0.3182
603,5/1/2021 18:09,doublelift,balti313,?? KEKW,0,1,0,0
604,5/1/2021 18:09,doublelift,god_of_sleep_,Kayn .............,0,1,0,0
605,5/1/2021 18:09,doublelift,funarama,lift1 lift2,0,1,0,0
606,5/1/2021 18:09,doublelift,bpirevanchee,KEKWait,0,1,0,0
607,5/1/2021 18:09,doublelift,46jordy,nice try,0,0.263,0.737,0.4215
608,5/1/2021 18:09,doublelift,cabstero,hmm,0,1,0,0
609,5/1/2021 18:09,doublelift,god_of_sleep_,karasam,0,1,0,0
610,5/1/2021 18:09,doublelift,xarcanedragon,what a game,0,1,0,0
611,5/1/2021 18:09,doublelift,tutisgenijus,malphite ult?,0,1,0,0
612,5/1/2021 18:09,doublelift,rozkie,"Silly mods, you really thought slow mode could stop me? I'll have you know THOUSANDS of accounts in this chat right now. Don't believe me? KEKW I'll copy and paste this on my other accounts right now",0.066,0.905,0.028,-0.3527
613,5/1/2021 18:09,doublelift,secondarc,congrats you played yourself morde,0,0.341,0.659,0.7003
614,5/1/2021 18:09,doublelift,funarama,lift3 lift4,0,1,0,0
615,5/1/2021 18:09,doublelift,youssefthed,MODS,0,1,0,0
616,5/1/2021 18:09,doublelift,goredsock,"The year is 2050, league is played by less than 100 people. Qt has finally reached rank one, ""Lisha I did it!"" he yells excitedly. The sound echoes through the empty mansion. Lisha left long ago...",0.042,0.721,0.237,0.8122
617,5/1/2021 18:09,doublelift,wulove,W?,0,1,0,0
618,5/1/2021 18:09,doublelift,god_of_sleep_,glitching,0,1,0,0
619,5/1/2021 18:09,doublelift,choubatsu83646,poor morde "I regret my decision immediately",0.541,0.459,0,-0.7096
620,5/1/2021 18:09,doublelift,thegamingorange,"Silly mods, you really thought slow mode could stop me? I'll have you know THOUSANDS of accounts in this chat right now. Don't believe me? KEKW I'll copy and paste this on my other accounts right now",0.066,0.905,0.028,-0.3527
621,5/1/2021 18:09,doublelift,sadnessdestroysme,FEEDERLIFT,0,1,0,0
622,5/1/2021 18:09,doublelift,god_of_sleep_,adidas,0,1,0,0
623,5/1/2021 18:09,doublelift,cup_of_lulu,hello,0,1,0,0
624,5/1/2021 18:09,doublelift,yuyuyuna,people question marking that have never taken risks in their games happythoSip,0,0.858,0.142,0.2057
625,5/1/2021 18:09,doublelift,god_of_sleep_,on your where,0,1,0,0
626,5/1/2021 18:09,doublelift,god_of_sleep_,hat,0,1,0,0
627,5/1/2021 18:10,doublelift,rulley,is xayah = jensen?,0,1,0,0
628,5/1/2021 18:10,doublelift,gbobble23,@Doublelift One time you touched me at MLG Dallas 2013,0,1,0,0
629,5/1/2021 18:10,doublelift,inamraaa,maw against evelynn PepeLaugh,0,1,0,0
630,5/1/2021 18:10,doublelift,gayjesus_420,? w,0,1,0,0
631,5/1/2021 18:10,doublelift,h3llj3oy,!lig,0,1,0,0
632,5/1/2021 18:10,doublelift,vadidekiot,s,0,1,0,0
633,5/1/2021 18:10,doublelift,jadawop,lets go,0,1,0,0
634,5/1/2021 18:10,doublelift,getfacebook,Hey,0,1,0,0
635,5/1/2021 18:10,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
636,5/1/2021 18:10,doublelift,god_of_sleep_,ff now,0,0.263,0.737,0.4215
637,5/1/2021 18:10,doublelift,god_of_sleep_,see if it matters,0,0.732,0.268,0.0258
638,5/1/2021 18:10,doublelift,asken_0,repeating ofc,0,1,0,0
639,5/1/2021 18:10,doublelift,dooniex,@cup_of_lulu hello,0,1,0,0
640,5/1/2021 18:10,doublelift,god_of_sleep_,korea,0,1,0,0
641,5/1/2021 18:10,doublelift,seahiga,KEKW,0,1,0,0
642,5/1/2021 18:10,doublelift,adgzl40,@thegamingorange i wish i wasnt on mobile rn,0,0.722,0.278,0.4019
643,5/1/2021 18:10,doublelift,rbdz,is GA here worth it?,0,0.678,0.322,0.2263
644,5/1/2021 18:10,doublelift,zhareth,tfw u search urgot on probuild and all you see is tyler1,0,1,0,0
645,5/1/2021 18:10,doublelift,owstenatorr,"Lets go Peter! (btw Peter is Doublelift, I just call him by his first name because we are tight like that. Yeah I know top players, not a big deal to me lol)",0,0.751,0.249,0.8221
646,5/1/2021 18:10,doublelift,etechwiz,what the//,0,1,0,0
647,5/1/2021 18:10,doublelift,mystermato,-700,0,1,0,0
648,5/1/2021 18:10,doublelift,maloney_c,positive mental Pog,0,0.152,0.848,0.6808
649,5/1/2021 18:10,doublelift,beasttings,"missed cannon, take gromp KEKW",0.355,0.645,0,-0.296
650,5/1/2021 18:10,doublelift,god_of_sleep_,@cup_lulu,0,1,0,0
651,5/1/2021 18:10,doublelift,jazzyjprime,keep going keep going keep going it will all be okay in the end,0,0.872,0.128,0.2263
652,5/1/2021 18:10,doublelift,avelrod,Buy a yellow elixir,0,1,0,0
653,5/1/2021 18:10,doublelift,triqku,why is everyone complaining about eve she is not op,0.167,0.833,0,-0.2023
654,5/1/2021 18:10,doublelift,bhavit101,Tough game,0.6,0.4,0,-0.128
655,5/1/2021 18:10,doublelift,lolfadee,-700,0,1,0,0
656,5/1/2021 18:10,doublelift,kengupenguru,WHAT,0,1,0,0
657,5/1/2021 18:10,doublelift,kuonsjt,damn he popped,0.574,0.426,0,-0.4019
658,5/1/2021 18:11,doublelift,cabstero,lol,0,0,1,0.4215
659,5/1/2021 18:11,doublelift,ouillaelo,"With AD lategame damage, is an actualy mr item worth it? like Spirit?",0.171,0.482,0.346,0.3094
660,5/1/2021 18:11,doublelift,kengupenguru,i blinked and kindred was dead,0.462,0.538,0,-0.6486
661,5/1/2021 18:11,doublelift,munieru62l,Jensen KEKW,0,1,0,0
662,5/1/2021 18:11,doublelift,lolfadee,-700 LULW,0,1,0,0
663,5/1/2021 18:11,doublelift,earora4498,xayah just sprinted it,0,1,0,0
664,5/1/2021 18:11,doublelift,belnont,xayah inted,0,1,0,0
665,5/1/2021 18:11,doublelift,x4pm,nice,0,0,1,0.4215
666,5/1/2021 18:11,doublelift,cashewchewer,POGGERS,0,0,1,0.25
667,5/1/2021 18:11,doublelift,t0malito,@owstenatorr in that case you should know that his first name is actually Yiliang,0,1,0,0
668,5/1/2021 18:11,doublelift,yuyuyuna,VisLaud,0,1,0,0
669,5/1/2021 18:11,doublelift,ayayako,Pog,0,0,1,0.25
670,5/1/2021 18:11,doublelift,normalgamepl4y,dog xayah,0,1,0,0
671,5/1/2021 18:11,doublelift,shaz_39,holy shit wp,0.545,0.152,0.303,-0.3818
672,5/1/2021 18:11,doublelift,cerx2,Pog,0,0,1,0.25
673,5/1/2021 18:11,doublelift,hazyfrizz,oh shit,0.783,0.217,0,-0.5574
674,5/1/2021 18:11,doublelift,hi_im_dio_,GG,0,0,1,0.296
675,5/1/2021 18:11,doublelift,sepevo,Pog,0,0,1,0.25
676,5/1/2021 18:11,doublelift,beasttings,huuuge,0,1,0,0
677,5/1/2021 18:11,doublelift,misterkuri,ornn smurfed that,0,1,0,0
678,5/1/2021 18:11,doublelift,asken_0,1%,0,1,0,0
679,5/1/2021 18:11,doublelift,imperiumgamer300,wtf am i watching,0.559,0.441,0,-0.5859
680,5/1/2021 18:11,doublelift,phoenixtorment,nice teamwork,0,0.263,0.737,0.4215
681,5/1/2021 18:11,doublelift,stariano,POG,0,0,1,0.25
682,5/1/2021 18:11,doublelift,snapplebear,AD GAP,0,1,0,0
683,5/1/2021 18:11,doublelift,aziz050,pepeD,0,1,0,0
684,5/1/2021 18:11,doublelift,lolfadee,ANY -700ERS,0,1,0,0
685,5/1/2021 18:11,doublelift,vs3ven,ornn POG,0,0.268,0.732,0.4084
686,5/1/2021 18:11,doublelift,munieru62l,That was not ideal Xayah play lol,0.414,0.344,0.241,-0.2528
687,5/1/2021 18:11,doublelift,balti313,+700 KEKW,0,1,0,0
688,5/1/2021 18:11,doublelift,zuul___,fanboys,0,1,0,0
689,5/1/2021 18:11,doublelift,rajanda,Pog,0,0,1,0.25
690,5/1/2021 18:11,doublelift,nemezi2,kindred got deleted off the game,0,1,0,0
691,5/1/2021 18:11,doublelift,bhavit101,LUL,0,1,0,0
692,5/1/2021 18:11,doublelift,lightningleaf0,Where?? eve monkaW,0.5,0.5,0,-0.25
693,5/1/2021 18:11,doublelift,lolsies1234,Pog,0,0,1,0.25
694,5/1/2021 18:11,doublelift,jadawop,NICE,0,0,1,0.4215
695,5/1/2021 18:11,doublelift,miloticmaster2,i love to see team fights like that,0.188,0.347,0.465,0.6124
696,5/1/2021 18:11,doublelift,gahvv,xayah trolled so hard,0.384,0.616,0,-0.2183
697,5/1/2021 18:11,doublelift,hazyfrizz,you jumped the stun Poggers,0,0.667,0.333,0.25
698,5/1/2021 18:11,doublelift,jhint_,"ey mods I just wanted to congratulate you all and give proper respect for keeping our chats safe from the evils of Twitch, the spammers, and sexual predators. Without you and your methods, which have no affiliation to the leading German political party within the time frame of World War 2, we would not be able to enjoy a fun, clean environment in which we can enrich ourselves with game knowledge and truly become one as a great family for the greater good of internet chatrooms.",0.106,0.607,0.287,0.9643
699,5/1/2021 18:11,doublelift,ahahbaba,rip whoever voted pink,0,1,0,0
700,5/1/2021 18:11,doublelift,lolfadee,ANY -700ERS LUL,0,1,0,0
701,5/1/2021 18:11,doublelift,serbbb,BIG Pog,0,0.333,0.667,0.25
702,5/1/2021 18:11,doublelift,god_of_sleep_,in thwe jungles.,0,1,0,0
703,5/1/2021 18:11,doublelift,jegstyr123123123,sheeeeshh dl turrbo smurfed tthatt,0,1,0,0
704,5/1/2021 18:11,doublelift,phoenixtorment,you won 4v5,0,0.351,0.649,0.5719
705,5/1/2021 18:11,doublelift,infintt,monkaW eve,0.667,0.333,0,-0.25
706,5/1/2021 18:11,doublelift,imperiumgamer300,i love teams that peel for the adc and not play for themselfs,0.118,0.638,0.244,0.4878
707,5/1/2021 18:11,doublelift,el_bobby__,i wish i had an adc like you ONE TIME xd,0,0.471,0.529,0.8402
708,5/1/2021 18:11,doublelift,brn007,-700,0,1,0,0
709,5/1/2021 18:11,doublelift,earora4498,the game is like a horror movie when eve nearby,0.261,0.563,0.176,-0.296
710,5/1/2021 18:11,doublelift,lolsies1234,2.4k gold monkaW,0.5,0.5,0,-0.25
711,5/1/2021 18:11,doublelift,beasttings,meteos' favorite drag soul Poggies,0.241,0.38,0.38,0.2732
712,5/1/2021 18:11,doublelift,garethsindenng,winable,0,1,0,0
713,5/1/2021 18:11,doublelift,optimallol,forsen1,0,1,0,0
714,5/1/2021 18:11,doublelift,potsu4444,jensen r PepeLaugh,0,1,0,0
715,5/1/2021 18:11,doublelift,spartaman64,?,0,1,0,0
716,5/1/2021 18:11,doublelift,balti313,-700 KEKW LEGGO,0,1,0,0
717,5/1/2021 18:11,doublelift,belnont,"@imperiumgamer300 when the adc doesnt suck, sure",0.209,0.534,0.257,0.1139
718,5/1/2021 18:12,doublelift,lolfadee,ANY -700ERS IN CHAT,0,1,0,0
719,5/1/2021 18:12,doublelift,cutoverlion395,so when do you break off of top to help team,0,0.667,0.333,0.5423
720,5/1/2021 18:12,doublelift,compl3te,i wish i had -700,0,0.597,0.403,0.4019
721,5/1/2021 18:12,doublelift,enygun,EZ,0,0,1,0.3612
722,5/1/2021 18:12,doublelift,crabbix,700,0,1,0,0
723,5/1/2021 18:12,doublelift,brn007,NODDERS,0,1,0,0
724,5/1/2021 18:12,doublelift,ahahbaba,-700,0,1,0,0
725,5/1/2021 18:12,doublelift,flightless_bird0,-700,0,1,0,0
726,5/1/2021 18:12,doublelift,obamachewbacca,What?? that trist skin,0,1,0,0
727,5/1/2021 18:12,doublelift,cashewchewer,Pog,0,0,1,0.25
728,5/1/2021 18:12,doublelift,infintt,KEKW,0,1,0,0
729,5/1/2021 18:12,doublelift,el_bobby__,-700,0,1,0,0
730,5/1/2021 18:12,doublelift,rbdz,Jebaited,0,1,0,0
731,5/1/2021 18:12,doublelift,fledq,POOP,0,1,0,0
732,5/1/2021 18:12,doublelift,laggylobster6969,show boobs plz,0,0.606,0.394,0.0772
733,5/1/2021 18:12,doublelift,belikebro1,x3 points lol,0,0.417,0.583,0.4215
734,5/1/2021 18:12,doublelift,lolfadee,-700 LULW,0,1,0,0
735,5/1/2021 18:12,doublelift,neptix,PogU,0,0,1,0.25
736,5/1/2021 18:12,doublelift,bagelios,hi,0,1,0,0
737,5/1/2021 18:12,doublelift,lolsies1234,GET OUT monkaW,0.5,0.5,0,-0.25
738,5/1/2021 18:12,doublelift,deepterrornami,"y'all thinking 2 steps behind, you have to vote for the higher one near the end because the dummies will just stack on the lowest at last second",0.088,0.912,0,-0.3818
739,5/1/2021 18:12,doublelift,selfstimulation,nice smite Peter Pog,0,0.294,0.706,0.5859
740,5/1/2021 18:12,doublelift,trainpaths,eve is so boosted OMEGALUL,0,0.552,0.448,0.5009
741,5/1/2021 18:12,doublelift,reidurr,Gift sub pls,0,0.192,0.808,0.4939
742,5/1/2021 18:12,doublelift,kek_slayer,yo -700 lads,0,1,0,0
743,5/1/2021 18:12,doublelift,poisonjuggler,-700 TAX KEKW,0,1,0,0
744,5/1/2021 18:12,doublelift,lunchbagu,-700,0,1,0,0
745,5/1/2021 18:12,doublelift,duladen,maw???,0,1,0,0
746,5/1/2021 18:12,doublelift,z_ngo37,that was a clean kindred ult to stop eve ult,0.171,0.62,0.209,0.128
747,5/1/2021 18:12,doublelift,galinludiq,range?,0,1,0,0
748,5/1/2021 18:12,doublelift,t0malito,show vagene,0,1,0,0
749,5/1/2021 18:12,doublelift,shifting_shadow,-700 LULW,0,1,0,0
750,5/1/2021 18:12,doublelift,ozgunumb,F for orn,0,1,0,0
751,5/1/2021 18:12,doublelift,mystermato,secured,0,0,1,0.4019
752,5/1/2021 18:12,doublelift,bazooka2yt,-700,0,1,0,0
753,5/1/2021 18:12,doublelift,lootgoon,imagine having 700 points to spend 4Head,0,1,0,0
754,5/1/2021 18:12,doublelift,since00002,-700,0,1,0,0
755,5/1/2021 18:12,doublelift,unforgivnii,:),0,0,1,0.4588
756,5/1/2021 18:12,doublelift,lolfadee,ANY -700ERS? LULW,0,1,0,0
757,5/1/2021 18:12,doublelift,brn007,zfgRunOgre,0,1,0,0
758,5/1/2021 18:12,doublelift,balti313,1000-1700 = -700 KEKW,0,1,0,0
759,5/1/2021 18:12,doublelift,crackerslap,-700,0,1,0,0
760,5/1/2021 18:12,doublelift,nudegoblin,Prayge,0,1,0,0
761,5/1/2021 18:12,doublelift,noobatallgamess,what 700???,0,1,0,0
762,5/1/2021 18:12,doublelift,ratax,qss and LDR @Doublelift,0,1,0,0
763,5/1/2021 18:12,doublelift,fategrows,-700,0,1,0,0
764,5/1/2021 18:12,doublelift,narat,harsh game,0.744,0.256,0,-0.4404
765,5/1/2021 18:12,doublelift,askformyspotify,good stretch,0,0.256,0.744,0.4404
766,5/1/2021 18:12,doublelift,lolsies1234,ldr YEP,0,0.254,0.746,0.4466
767,5/1/2021 18:12,doublelift,serbbb,goin all in,0,1,0,0
768,5/1/2021 18:12,doublelift,imperiumgamer300,wtf is going on,0.559,0.441,0,-0.5859
769,5/1/2021 18:12,doublelift,elrondhs,ga?,0,1,0,0
770,5/1/2021 18:12,doublelift,vegeto93000,-700,0,1,0,0
771,5/1/2021 18:12,doublelift,munieru62l,-700 here as well,0,0.588,0.412,0.2732
772,5/1/2021 18:13,doublelift,gw783,greedylift,0,1,0,0
773,5/1/2021 18:13,doublelift,pertwizzle,?,0,1,0,0
774,5/1/2021 18:13,doublelift,nightbot,https://na.op.gg/multi/query=doublelift%2Cpengyiliang,0,1,0,0
775,5/1/2021 18:13,doublelift,lunchbagu,hi,0,1,0,0
776,5/1/2021 18:13,doublelift,lil_al,a,0,1,0,0
777,5/1/2021 18:13,doublelift,su3ze2o,any redemmers?,0,1,0,0
778,5/1/2021 18:13,doublelift,sirhotbod,KEKW big dick buy,0.524,0.476,0,-0.5106
779,5/1/2021 18:13,doublelift,askformyspotify,same,0,1,0,0
780,5/1/2021 18:13,doublelift,highclasshooker,700,0,1,0,0
781,5/1/2021 18:13,doublelift,since00002,-7000,0,1,0,0
782,5/1/2021 18:13,doublelift,cutoverlion395,stop with the highlights please trying to ask doublelift something,0.176,0.64,0.184,0.0258
783,5/1/2021 18:13,doublelift,edu_lda,-700,0,1,0,0
784,5/1/2021 18:13,doublelift,compl3te,i no have -700 feelsbadman,0.355,0.645,0,-0.296
785,5/1/2021 18:13,doublelift,s013320,no idea,0.688,0.312,0,-0.296
786,5/1/2021 18:13,doublelift,theeli671,lift4_HF,0,1,0,0
787,5/1/2021 18:13,doublelift,ladyvashj7,No ga?,0.688,0.312,0,-0.296
788,5/1/2021 18:13,doublelift,blitzcread21,SHEEEEEESH,0,1,0,0
789,5/1/2021 18:13,doublelift,lifeasls,lift2,0,1,0,0
790,5/1/2021 18:13,doublelift,lolfadee,-700 LULEW,0,1,0,0
791,5/1/2021 18:13,doublelift,tuskmaneboi,-700 Pog,0,0.333,0.667,0.25
792,5/1/2021 18:13,doublelift,tenseheart,Image imagening LULW,0,1,0,0
793,5/1/2021 18:13,doublelift,sviberr,-700,0,1,0,0
794,5/1/2021 18:13,doublelift,asken_0,KEKL,0,1,0,0
795,5/1/2021 18:13,doublelift,noobatallgamess,might be a bugg,0,1,0,0
796,5/1/2021 18:13,doublelift,best_lu_sanus,LUL,0,1,0,0
797,5/1/2021 18:13,doublelift,bazooka2yt,-700,0,1,0,0
798,5/1/2021 18:13,doublelift,ho0ang,I'm doing my part,0,1,0,0
799,5/1/2021 18:13,doublelift,gl0ckenbeat,lul,0,1,0,0
800,5/1/2021 18:13,doublelift,bixbi1214,Redeem,0,1,0,0
801,5/1/2021 18:13,doublelift,u_no_let_me_hit,oi,0,1,0,0
802,5/1/2021 18:13,doublelift,gameovaries,lolol,0,1,0,0
803,5/1/2021 18:13,doublelift,zarrrkyyy,any redeemers?,0,1,0,0
804,5/1/2021 18:13,doublelift,xlnephthys,ratirlGift,0,1,0,0
805,5/1/2021 18:13,doublelift,lunchbagu,SHEEEEESH,0,1,0,0
806,5/1/2021 18:13,doublelift,maloney_c,damage Kreygasm,0.762,0.238,0,-0.4939
807,5/1/2021 18:13,doublelift,odinnnnn1,wtf,1,0,0,-0.5859
808,5/1/2021 18:13,doublelift,mystermato,only true DL fans know what -700 means,0,0.714,0.286,0.4215
809,5/1/2021 18:13,doublelift,jatkinn,-700 KEKW,0,1,0,0
810,5/1/2021 18:13,doublelift,askformyspotify,i only write in 700s,0,1,0,0
811,5/1/2021 18:13,doublelift,jragon713,PogChamp,0,0,1,0.25
812,5/1/2021 18:13,doublelift,edu_lda,700,0,1,0,0
813,5/1/2021 18:13,doublelift,kushymc,lol,0,0,1,0.4215
814,5/1/2021 18:13,doublelift,istunning,xd,0,0,1,0.5859
815,5/1/2021 18:13,doublelift,clashcj,Pepega,0,1,0,0
816,5/1/2021 18:13,doublelift,thegamingorange,O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A-JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA,0,1,0,0
817,5/1/2021 18:13,doublelift,rbdz,Pog,0,0,1,0.25
818,5/1/2021 18:13,doublelift,s013320,-700?,0,1,0,0
819,5/1/2021 18:13,doublelift,jhint_,@cutoverlion395 I don't reckon he'll read it while he's in game bro,0,1,0,0
820,5/1/2021 18:13,doublelift,jadawop,mountain soul should be good against eve,0,0.674,0.326,0.4404
821,5/1/2021 18:13,doublelift,compl3te,-700 just to mess up "imagine imagining",0.294,0.706,0,-0.3612
822,5/1/2021 18:13,doublelift,noobatallgamess,jboneREEE jboneREEE jboneREEE,0,1,0,0
823,5/1/2021 18:13,doublelift,lorancd,So poor dont even have 700 KEKW,0.361,0.639,0,-0.5256
824,5/1/2021 18:13,doublelift,brn007,zfgSoldOut,0,1,0,0
825,5/1/2021 18:13,doublelift,vincentjr,-700 Pog,0,0.333,0.667,0.25
826,5/1/2021 18:13,doublelift,chriiyoko,omega,0,1,0,0
827,5/1/2021 18:13,doublelift,readyaimf1re,liftGasm,0,1,0,0
828,5/1/2021 18:13,doublelift,mpandy,this game ResidentSleeper,0,1,0,0
829,5/1/2021 18:13,doublelift,shimadasage,"The name's Bond, James Bond... DatSheffy",0,1,0,0
830,5/1/2021 18:13,doublelift,el_bobby__,-700 shit im broke now,0.681,0.319,0,-0.7506
831,5/1/2021 18:13,doublelift,rbdz,winnable Pog,0,0,1,0.5859
832,5/1/2021 18:13,doublelift,jaxrides04,!rank,0,1,0,0
833,5/1/2021 18:13,doublelift,nightbot,Doublelift's current rank: Challenger I || Peng Yiliang's current rank: Master I,0,0.88,0.12,0.128
834,5/1/2021 18:13,doublelift,tobyuuu,Pepepains,0,1,0,0
835,5/1/2021 18:13,doublelift,scarmosala,sorry africa,0.565,0.435,0,-0.0772
836,5/1/2021 18:13,doublelift,rajanda,catJAM,0,1,0,0
837,5/1/2021 18:13,doublelift,swaggydino1,Brain Power,0,1,0,0
838,5/1/2021 18:13,doublelift,deepterrornami,"this message will be on the test, which is why it's highlighted",0,1,0,0
839,5/1/2021 18:14,doublelift,infintt,monkaW,1,0,0,-0.25
840,5/1/2021 18:14,doublelift,lolsies1234,monkaW,1,0,0,-0.25
841,5/1/2021 18:14,doublelift,lolfadee,I ONLY HAVE 1400 LEFT LULW,0,1,0,0
842,5/1/2021 18:14,doublelift,cutoverlion395,stop with the fukin highlights omg,0.306,0.694,0,-0.296
843,5/1/2021 18:14,doublelift,cashewchewer,EZ,0,0,1,0.3612
844,5/1/2021 18:14,doublelift,hugh_lovett,Wowee,0,1,0,0
845,5/1/2021 18:14,doublelift,fort_joy,monkaS,1,0,0,-0.25
846,5/1/2021 18:14,doublelift,god_of_sleep_,money on the eyes,0,1,0,0
847,5/1/2021 18:14,doublelift,belnont,Eve is such a nice champ isnt it,0,0.504,0.496,0.7096
848,5/1/2021 18:14,doublelift,noobatallgamess,300K TO GOOO,0,1,0,0
849,5/1/2021 18:14,doublelift,crackerslap,someone plz take my points,0,0.755,0.245,0.0772
850,5/1/2021 18:14,doublelift :@cutoverlion395 no,thegamingorange,),0,1,0,0
851,5/1/2021 18:14,doublelift,lorancd,Pro btw,0,1,0,0
852,5/1/2021 18:14,doublelift,etechwiz,dAmaged,1,0,0,-0.4404
853,5/1/2021 18:14,doublelift,paul_the_iii,do wards give vamp?,0,1,0,0
854,5/1/2021 18:14,doublelift,rev0dneb,-700,0,1,0,0
855,5/1/2021 18:14,doublelift,boldballs,That over kills by 3k if it hits LUL,0.304,0.696,0,-0.5423
856,5/1/2021 18:14,doublelift,kariomart8,no,1,0,0,-0.296
857,5/1/2021 18:14,doublelift,god_of_sleep_,youtube,0,1,0,0
858,5/1/2021 18:14,doublelift,gahvv,lost 800k points in playoffs bc of betting on TSM and now I can barely afford this,0.126,0.874,0,-0.3182
859,5/1/2021 18:14,doublelift,lolfadee,ONLY 500 LULW,0,1,0,0
860,5/1/2021 18:14,doublelift,munieru62l,We totally coulda save kids in Africa with these points,0,0.721,0.279,0.539
861,5/1/2021 18:14,doublelift,itsjustvalk,liftWeeb,0,1,0,0
862,5/1/2021 18:14,doublelift,shzhnuh,Ayy its the man so nice god lifted him twice.,0,0.572,0.428,0.718
863,5/1/2021 18:14,doublelift,compl3te,@Paul_the_III i guess so,0,1,0,0
864,5/1/2021 18:14,doublelift,infintt,KEKW,0,1,0,0
865,5/1/2021 18:14,doublelift,asken_0,not for years KEKW,0,1,0,0
866,5/1/2021 18:14,doublelift,starblaze_,XD,0,0,1,0.5859
867,5/1/2021 18:14,doublelift,edcastle,KEKW,0,1,0,0
868,5/1/2021 18:14,doublelift,brn007,zfgRunOgre,0,1,0,0
869,5/1/2021 18:14,doublelift,lolsies1234,KEKW KEKW,0,1,0,0
870,5/1/2021 18:14,doublelift,god_of_sleep_,he flashed!!!,0,1,0,0
871,5/1/2021 18:14,doublelift,yuyuyuna,KEKW,0,1,0,0
872,5/1/2021 18:14,doublelift,itsjustvalk,liftP liftP liftP,0,1,0,0
873,5/1/2021 18:14,doublelift,sugino,oof,0,1,0,0
874,5/1/2021 18:14,doublelift,gengbrenermt,KKKKKKKKKK,0,1,0,0
875,5/1/2021 18:14,doublelift,compl3te,that squeel!,0,1,0,0
876,5/1/2021 18:14,doublelift,cr1s2,the ornn trolled so hard,0.318,0.682,0,-0.2183
